Main,Sub,SubSub,CuisineLink,Depth,MentionedFoods
European cuisine,British Isles cuisine,,Northern_Irish_cuisine,3,"['Pork', 'Milk', 'Cheese', 'Butter', 'Sausage', 'Bacon', 'Fish', 'Mashed potatoes', 'Meat', 'Beef', 'Cherry', 'Soup', 'Raspberry', 'Pudding', 'Seafood', 'Chowder', 'Bread', 'Chocolate', 'Stew', 'Jam', 'Salmon', 'Gravy', 'Cake', 'Toast']"
European cuisine,British Isles cuisine,,Scottish_cuisine,3,"['Milk', 'Sandwiches', 'Brie', 'Rice', 'Cheese', 'Butter', 'Sausage', 'Eggs', 'Bacon', 'Fish', 'Pizza', 'Cracker', 'Meat', 'Cabbage', 'Apple', 'Beef', 'Ham', 'Pancake', 'Cherry', 'Poultry', 'Soup', ""McDonald's"", 'Raspberry', 'Pudding', 'Seafood', 'Pie', 'Flatbread', 'Cereal', 'Bread', 'Chocolate', 'Jam', 'Salmon', 'Curry', 'Cake', 'Orange']"
European cuisine,British Isles cuisine,,Welsh_cuisine,3,"['Pork', 'Milk', 'Dumplings', 'Steak', 'Cheese', 'Butter', 'Sausage', 'Bacon', 'Fish', 'Meat', 'Cabbage', 'Ice cream', 'Corn', 'Beef', 'Soup', 'Seafood', 'Cereal', 'Bread', 'Stew', 'Salmon', 'Cake', 'Toast']"
European cuisine,British Isles cuisine,,Cuisine_of_Carmarthenshire,4,"['Pork', 'Milk', 'Cheese', 'Butter', 'Bacon', 'Fish', 'Meat', 'Cabbage', 'Apple', 'Ice cream', 'Beef', 'Ham', 'Soup', 'Pie', 'Mayonnaise', 'Waffle', 'Bread', 'Vanilla', 'Stew', 'Salmon', 'Cake', 'Carrot', 'Orange']"
European cuisine,British Isles cuisine,,Cuisine_of_Ceredigion,4,"['Duck', 'Pork', 'Milk', 'Turnover', 'Rice', 'Cheese', 'Butter', 'Eggs', 'Parmesan', 'Bacon', 'Fish', 'Meat', 'Kebab', 'Cabbage', 'Apple', 'Cranberry', 'Beef', 'Ham', 'Pancake', 'Poultry', 'Soup', 'Raspberry', 'Pudding', 'Seafood', 'Pie', 'Waffle', 'Bread', 'Salmon', 'Blackberry', 'Cake', 'Carrot', 'Orange', 'Cheddar cheese']"
European cuisine,British Isles cuisine,,Cuisine_of_Gower,4,"['Pork', 'Milk', 'Shrimp and prawn', 'Steak', 'Omelette', 'Cheese', 'Butter', 'Eggs', 'Bacon', 'Fish', 'Meat', 'Ice cream', 'Corn', 'Beef', 'Poultry', 'Soup', 'Pudding', 'Seafood', 'Pie', 'Chowder', 'Bread', 'Asparagus', 'Chocolate', 'Stew', 'Cake']"
European cuisine,British Isles cuisine,,Cuisine_of_Monmouthshire,4,"['Duck', 'Pork', 'Milk', 'Pear', 'Steak', 'Cheese', 'Butter', 'Apple pie', 'Eggs', 'Parmesan', 'Bacon', 'Fish', 'Meat', 'Apple', 'Ice cream', 'Spinach', 'Beef', 'Ham', 'Pancake', 'Poultry', 'Soup', 'Peach', 'Pudding', 'Pie', 'Fruits', 'Bread', 'Watermelon', 'Vanilla', 'Stew', 'Jam', 'Salmon', 'Blackberry', 'Cake', 'Toast', 'Carrot', 'Orange', 'Cheddar cheese']"
European cuisine,British Isles cuisine,,Cuisine_of_Pembrokeshire,4,"['Duck', 'Milk', 'Brie', 'Cheese', 'Sausage', 'Eggs', 'Fish', 'Meat', 'Apple', 'Ice cream', 'Corn', 'Beef', 'Ham', 'Poultry', 'Soup', 'Pudding', 'Seafood', 'Mango', 'Bread', 'Asparagus', 'Chocolate', 'Salmon', 'Cake', 'Toast']"
European cuisine,British Isles cuisine,,Irish_cuisine,2,"['Duck', 'Pork', 'Milk', 'Pear', 'Cheese', 'Butter', 'Sausage', 'Eggs', 'Bacon', 'Fish', 'Pizza', 'Grains', 'Mashed potatoes', 'Meat', 'Kebab', 'Cabbage', 'Apple', 'Beef', 'Ham', 'Pancake', 'Cherry', 'Poultry', 'Raspberry', 'Pudding', 'Strawberry', 'Seafood', 'Fruits', 'Flatbread', 'Cereal', 'Chowder', 'Bread', 'Goat milk', 'Stew', 'Salmon', 'Blackberry', 'Curry', 'Cake']"
Oceanic cuisine,,,Australian_cuisine,2,"['Kiwifruit', 'Fried egg', 'Milk', 'Sandwiches', 'Pineapple', 'Avocado', 'Steak', 'Cheese', 'Hamburgers', 'Butter', 'Sausage', 'Eggs', 'Bacon', 'Donuts', 'Fish', 'Pizza', 'Meat', 'Kebab', 'Cabbage', 'Apple', 'Spinach', 'Beef', 'Ham', 'Roast chicken', 'Pancake', 'Poultry', 'Soup', 'Peach', 'Pudding', 'Seafood', 'Banana', 'Pie', 'Fruits', 'French fries', 'Mango', 'Bread', 'Asparagus', 'Chocolate', 'Vanilla', 'Stew', 'Jam', 'Salmon', 'Gravy', 'Cake', 'Toast']"
Oceanic cuisine,,,Australian_Chinese_cuisine,3,"['Duck', 'Pork', 'Steak', 'Rice', 'Fried rice', 'Bok choy', 'Fish', 'Meat', 'Cabbage', 'Spinach', 'Beef', 'Ham', 'Roast chicken', 'Pancake', 'Seafood', 'Peking duck', 'Mango', 'Congee']"
Oceanic cuisine,,,Tasmanian_cuisine,3,"['Bacon', 'Fish', 'Meat', 'Apple', 'Corn', 'Blueberry', 'Cherry', 'Seafood', 'Pie', 'Fruits', 'Salmon', 'Curry', 'Orange']"
Oceanic cuisine,,,New_Zealand_cuisine,2,"['Pork', 'Sandwiches', 'Pineapple', 'Brie', 'Dumplings', 'Avocado', 'Steak', 'Rice', 'Hokey pokey', 'Cheese', 'Butter', 'Sausage', 'Bacon', 'Afghan biscuits', 'Fish', 'Pizza', 'Grains', 'Meat', 'Ice cream', 'Corn', 'Beef', 'Ham', 'Pancake', 'Poultry', ""McDonald's"", 'Seafood', 'Pie', 'Fruits', 'Butter chicken', 'Sushi', 'Mango', 'Bread', 'Pasta', 'Chocolate', 'Cake']"
Oceanic cuisine,,,New_Zealand_Chinese_cuisine,3,"['Duck', 'Pork', 'Wonton', 'Steak', 'Rice', 'Omelette', 'Fried rice', 'Fish', 'Meat', 'Cabbage', 'Beef', 'Soup', 'Fruits']"
Oceanic cuisine,,,Fijian_cuisine,2,"['Pork', 'Milk', 'Pineapple', 'Rice', 'Butter', 'Eggs', 'Fish', 'Pizza', 'Meat', 'Cabbage', 'Spinach', 'Beef', 'Soup', ""McDonald's"", 'Pudding', 'Seafood', 'Banana', 'Pie', 'Cereal', 'Bread', 'Stew', 'Curry', 'Cake', 'Carrot']"
Oceanic cuisine,,,New_Caledonian_cuisine,2,"['Duck', 'Pork', 'Milk', 'Pear', 'Sandwiches', 'Steak', 'Rice', 'Apricot', 'Omelette', 'Cheese', 'Butter', 'Sausage', 'Eggs', 'Bacon', 'Boiled egg', 'Fish', 'Grains', 'Meat', 'Apple', 'Corn', 'Croissant', 'Spinach', 'Beef', 'Ham', 'Cherry', 'Charcuterie', 'Poultry', 'Yogurt', 'Soup', 'Peach', 'Raspberry', 'Seafood', 'Pie', 'Mayonnaise', 'Fruits', 'Parfait', 'Waffle', 'Bread', 'Pasta', 'Baguette', 'Chocolate', 'Stew', 'Jam', 'Salmon', 'Sauerkraut', 'Curry', 'Cake', 'Carrot']"
Oceanic cuisine,,,Papua_New_Guinean_cuisine,2,"['Pork', 'Milk', 'Rice', 'Fish', 'Meat', 'Pancake', 'Pudding', 'Seafood', 'Banana']"
Oceanic cuisine,,,Solomon_Islands_cuisine,2,"['Rice', 'Fish', 'Meat', 'Pudding', 'Banana', 'Fruits']"
Oceanic cuisine,,,Vanuatuan_cuisine,2,"['Milk', 'Rice', 'Fried rice', 'Fish', 'Pizza', 'Meat', 'Beef', 'Poultry', 'Pudding', 'Seafood', 'Banana', 'Fruits', 'Bread', 'Stew', 'Curry']"
Oceanic cuisine,,,Cuisine_of_the_Mariana_Islands,2,"['Pork', 'Milk', 'Shrimp and prawn', 'Rice', 'Fish', 'Meat', 'Beef', 'Poultry', 'Lumpia', 'Soup', 'Pudding', 'Seafood', 'Banana', 'Cookie', 'Ribs', 'Spring roll', 'Cake', 'Orange']"
Oceanic cuisine,,,Marshallese_cuisine,2,"['Pork', 'Milk', 'Rice', 'Fish', 'Meat', 'Seafood', 'Banana', 'Pie']"
Oceanic cuisine,,,Nauruan_cuisine,2,"['Milk', 'Fish', 'Seafood', 'Banana', 'Fruits', 'Cake']"
Oceanic cuisine,,,Palauan_cuisine,2,"['Pork', 'Fish', 'Soup']"
Oceanic cuisine,,,Cuisine_of_Hawaii,2,"['Pork', 'Milk', 'Sandwiches', 'Pineapple', 'Wonton', 'Steak', 'Turnover', 'Rice', 'Cheese', 'Sausage', 'Eggs', 'Fried rice', 'Fish', 'Meat', 'Cabbage', 'Beef', 'Soup', 'Pudding', 'Seafood', 'Banana', 'Mayonnaise', 'Fruits', 'Sushi', 'Bread', 'Stew', 'Salmon', 'Curry', 'Gravy']"
Oceanic cuisine,,,Niuean_cuisine,2,"['Milk', 'Fish', 'Meat', 'Ham', 'Pudding', 'Seafood', 'Banana', 'Fruits', 'Bread']"
Oceanic cuisine,,,Pascuense_cuisine,2,"['Pork', 'Pineapple', 'Turnover', 'Fish', 'Meat', 'Apple', 'Poultry', 'Pudding', 'Seafood', 'Banana', 'Ribs', 'Bread']"
Oceanic cuisine,,,Pitcairn_Islands_cuisine,2,"['Hardtack', 'Pineapple', 'Dumplings', 'Avocado', 'Rice', 'Fish', 'Meat', 'Corn', 'Beef', 'Banana', 'Pie', 'Fruits', 'Mango', 'Bread', 'Watermelon', 'Cantaloupe', 'Orange']"
Oceanic cuisine,,,Samoan_cuisine,2,"['Milk', 'Rice', 'Fish', 'Beef', 'Soup', 'Spaghetti']"
Oceanic cuisine,,,Tuvaluan_cuisine,2,"['Pork', 'Milk', 'Rice', 'Fish', 'Spinach', 'Beef', 'Soup', 'Seafood', 'Banana']"
Oceanic cuisine,,,Wallis_and_Futuna_cuisine,2,"['Pork', 'Cherry', 'Mango']"
